CustomerID,Recency,Frequency,Monetary,Cluster,Segmen
13045,99,3,808.92,3,At Risk
13046,31,3,949.25,1,Promising/New Active
13047,32,24,8428.53,2,Champions
13048,14,9,4049.13,2,Champions
13049,64,4,1408.24,3,At Risk
13050,15,35,11986.52,2,Champions
13051,579,2,155.8,0,Lost/Churned
13052,212,7,3119.33,3,At Risk
13053,622,1,127.65,0,Lost/Churned
13055,78,4,2321.11,3,At Risk
13056,551,1,209.48,0,Lost/Churned
13057,530,3,709.59,3,At Risk
13058,25,3,271.40000000000003,1,Promising/New Active
13059,250,10,2291.77,3,At Risk
13060,254,1,307.53,0,Lost/Churned
13061,72,1,248.61,0,Lost/Churned
13062,191,1,346.98,0,Lost/Churned
13063,481,1,188.4,0,Lost/Churned
13064,13,6,1666.84,1,Promising/New Active
13065,373,5,1055.05,3,At Risk
13066,24,2,470.8,1,Promising/New Active
13067,82,3,508.51,1,Promising/New Active
13068,10,2,344.0,1,Promising/New Active
13069,1,38,9284.45,2,Champions
13070,192,4,751.7,3,At Risk
13071,612,1,129.22,0,Lost/Churned
13072,267,1,177.15,0,Lost/Churned
13073,411,2,418.08,0,Lost/Churned
13074,511,4,1378.74,3,At Risk
13075,130,1,919.61,0,Lost/Churned
13076,458,1,135.4,0,Lost/Churned
13077,1,11,2740.65,2,Champions
13078,3,57,29018.06,2,Champions
13079,4,6,419.18,1,Promising/New Active
13080,179,4,280.73,0,Lost/Churned
13081,12,28,56838.37,2,Champions
13082,126,21,7335.75,2,Champions
13083,4,3,395.43,1,Promising/New Active
13084,492,1,122.4,0,Lost/Churned
13085,158,8,2433.28,3,At Risk
13086,383,1,439.33,0,Lost/Churned
13087,726,1,313.64,0,Lost/Churned
13088,417,1,236.11,0,Lost/Churned
13089,3,203,113416.91,2,Champions
13090,9,24,13091.74,2,Champions
13091,28,3,2321.82,1,Promising/New Active
13092,71,12,2140.28,3,At Risk
13093,276,55,54144.25,2,Champions
13094,21,13,2209.44,2,Champions
13095,71,1,74.39999999999999,0,Lost/Churned
13096,394,1,419.7000000000001,0,Lost/Churned
13097,33,28,13324.1,2,Champions
13098,1,28,28882.44,2,Champions
13099,99,1,207.36,0,Lost/Churned
13101,234,4,695.4,3,At Risk
13102,1,37,11380.1,2,Champions
13103,40,3,709.64,1,Promising/New Active
13104,3,9,1709.1,2,Champions
13105,436,1,72.0,0,Lost/Churned
13106,133,2,603.46,0,Lost/Churned
13107,44,9,5253.07,2,Champions
13108,373,2,748.46,0,Lost/Churned
13109,60,3,1134.03,1,Promising/New Active
13110,31,12,2957.4700000000003,2,Champions
13111,719,1,321.88000000000005,0,Lost/Churned
13112,541,1,20.6,0,Lost/Churned
13113,1,37,18230.07,2,Champions
13114,731,1,234.38,0,Lost/Churned
13115,12,10,5494.7,2,Champions
13116,138,1,501.14,0,Lost/Churned
13117,22,18,2255.66,2,Champions
13118,20,9,2415.41,2,Champions
13119,669,1,134.9,0,Lost/Churned
13120,239,1,30.6,0,Lost/Churned
13121,269,1,283.73,0,Lost/Churned
13122,94,2,922.39,3,At Risk
13123,473,2,506.75,0,Lost/Churned
13124,90,4,4641.66,3,At Risk
13125,524,1,148.62,0,Lost/Churned
13126,5,13,3774.81,2,Champions
13127,78,1,259.17,0,Lost/Churned
13128,631,1,263.5,0,Lost/Churned
13129,452,2,233.25,0,Lost/Churned
13130,94,1,64.0,0,Lost/Churned
13131,23,7,3313.77,2,Champions
13132,262,1,77.3,0,Lost/Churned
13133,274,3,200.45,0,Lost/Churned
13134,86,6,2475.23,3,At Risk
13135,197,2,3371.45,3,At Risk
13136,56,13,6274.56,2,Champions
13137,11,16,7586.94,2,Champions
13138,22,7,1274.01,1,Promising/New Active
13139,16,8,8202.98,2,Champions
13140,108,5,1054.92,3,At Risk
13141,85,17,7656.08,2,Champions
13142,19,1,307.09,1,Promising/New Active
13143,585,1,405.1,0,Lost/Churned
13144,333,2,135.35,0,Lost/Churned
13145,40,7,1128.52,3,At Risk
13146,26,1,228.91,1,Promising/New Active
13147,10,4,712.8000000000001,1,Promising/New Active
13148,29,26,8497.82,2,Champions
13149,14,4,1676.06,1,Promising/New Active
13150,484,3,449.97,0,Lost/Churned
13151,296,3,2465.21,3,At Risk
13152,417,7,2146.38,3,At Risk
13153,6,1,486.22,1,Promising/New Active
13154,399,3,1624.84,3,At Risk
13155,33,6,1370.48,1,Promising/New Active
13156,385,3,1586.54,3,At Risk
13157,49,9,5687.36,2,Champions
13158,95,5,1508.18,3,At Risk
13159,9,4,1429.35,1,Promising/New Active
13160,22,1,91.8,1,Promising/New Active
13161,313,2,472.13,0,Lost/Churned
13162,122,16,9275.49,2,Champions
13163,610,1,17.65,0,Lost/Churned
13164,569,2,372.2,0,Lost/Churned
13165,46,3,1451.16,1,Promising/New Active
13166,283,2,875.93,3,At Risk
13167,19,5,1125.15,1,Promising/New Active
13168,36,5,1840.73,1,Promising/New Active
13169,64,3,840.08,1,Promising/New Active
13170,27,1,108.81,1,Promising/New Active
13171,22,3,468.41,1,Promising/New Active
13172,400,1,69.6,0,Lost/Churned
13173,4,11,2399.82,2,Champions
13174,16,12,7995.36,2,Champions
13175,582,2,831.45,0,Lost/Churned
13176,46,1,481.49,1,Promising/New Active
13177,65,2,512.2,1,Promising/New Active
13178,26,21,14059.19,2,Champions
13179,619,1,572.3100000000001,0,Lost/Churned
13180,607,1,86.10000000000001,0,Lost/Churned
13181,381,1,359.69,0,Lost/Churned
13182,45,1,121.18,0,Lost/Churned
13183,8,15,7036.18,2,Champions
13184,15,10,1668.95,2,Champions
13185,268,1,71.4,0,Lost/Churned
13186,40,3,1575.89,1,Promising/New Active
13187,337,4,341.36,0,Lost/Churned
13188,11,1,114.6,1,Promising/New Active
13189,19,2,260.68,1,Promising/New Active
13190,544,3,570.66,0,Lost/Churned
13191,658,1,164.69,0,Lost/Churned
13192,95,6,2558.58,3,At Risk
13193,61,1,112.08,0,Lost/Churned
13194,136,2,472.78,0,Lost/Churned
13195,414,1,136.73,0,Lost/Churned
13196,11,7,3068.84,2,Champions
13197,610,1,373.0100000000001,0,Lost/Churned
13198,10,8,4974.2300000000005,2,Champions
13199,4,67,15964.21,2,Champions
13200,19,4,870.09,1,Promising/New Active
13201,502,4,1233.06,3,At Risk
13202,394,7,1580.3,3,At Risk
13203,10,10,2648.25,2,Champions
13204,731,1,966.66,0,Lost/Churned
13205,443,1,2803.2,3,At Risk
13206,400,13,8308.19,3,At Risk
13207,15,4,535.86,1,Promising/New Active
13208,59,9,1976.3,3,At Risk
13209,30,13,8509.51,2,Champions
13210,94,1,353.48,0,Lost/Churned
13211,10,10,2618.77,2,Champions
13212,20,3,786.83,1,Promising/New Active
13213,57,11,3851.52,2,Champions
13214,418,7,3264.23,3,At Risk
13215,402,1,81.6,0,Lost/Churned
13216,268,1,333.74,0,Lost/Churned
13217,122,4,666.48,3,At Risk
13218,127,1,62.63999999999999,0,Lost/Churned
13219,618,1,76.23,0,Lost/Churned
13220,78,5,1336.09,3,At Risk
13221,240,2,847.41,3,At Risk
13222,577,1,88.5,0,Lost/Churned
13223,200,6,969.12,3,At Risk
13224,60,2,2155.95,3,At Risk
13225,3,16,16260.07,2,Champions
13226,273,2,312.46,0,Lost/Churned
13227,202,1,257.7,0,Lost/Churned
13228,81,1,358.0,0,Lost/Churned
13229,226,1,160.95,0,Lost/Churned
13230,4,30,6120.01,2,Champions
13232,13,7,1328.35,1,Promising/New Active
13233,74,4,1176.46,3,At Risk
13234,673,2,346.5,0,Lost/Churned
13235,212,1,1031.07,0,Lost/Churned
13236,25,2,744.85,1,Promising/New Active
13237,388,1,643.0,0,Lost/Churned
13238,17,6,1006.63,1,Promising/New Active
13239,262,5,1594.69,3,At Risk
13240,96,8,1475.79,3,At Risk
13241,412,1,112.53,0,Lost/Churned
13242,112,7,699.4,3,At Risk
13243,203,5,1220.38,3,At Risk
13244,93,1,121.74,0,Lost/Churned
13245,51,2,989.22,1,Promising/New Active
13246,18,11,3351.75,2,Champions
13247,18,4,501.12,1,Promising/New Active
13248,125,2,465.68,0,Lost/Churned
13249,92,9,1608.93,3,At Risk
13250,461,2,253.09,0,Lost/Churned
13251,402,1,252.68,0,Lost/Churned
13252,394,2,399.3,0,Lost/Churned
13253,157,4,2951.11,3,At Risk
13254,376,1,51.41,0,Lost/Churned
13255,9,3,678.76,1,Promising/New Active
13257,436,1,149.75,0,Lost/Churned
13258,12,5,1009.43,1,Promising/New Active
13259,62,9,1402.54,3,At Risk
13260,61,1,557.62,1,Promising/New Active
13261,269,2,944.1,3,At Risk
13262,263,3,573.45,3,At Risk
13263,1,39,8676.2,2,Champions
13264,443,1,722.5600000000001,0,Lost/Churned
13265,53,5,2092.66,3,At Risk
13266,11,19,6135.04,2,Champions
13267,3,36,9429.81,2,Champions
13268,18,11,3174.75,2,Champions
13269,1,28,8537.32,2,Champions
13270,366,1,590.0,0,Lost/Churned
13271,37,1,211.49,1,Promising/New Active
13272,31,2,276.56,1,Promising/New Active
13273,113,1,138.98,0,Lost/Churned
13274,409,1,360.85,0,Lost/Churned
13275,384,2,238.86,0,Lost/Churned
13276,64,5,1891.91,3,At Risk
13277,16,7,523.3,1,Promising/New Active
13278,41,4,1435.85,1,Promising/New Active
13279,78,1,137.75,0,Lost/Churned
13280,122,7,2293.33,3,At Risk
13281,439,1,350.85,0,Lost/Churned
13282,18,4,1313.19,1,Promising/New Active
13283,60,4,373.36,1,Promising/New Active
13284,331,1,201.19,0,Lost/Churned
13285,23,6,3364.59,2,Champions
13286,600,1,734.91,0,Lost/Churned
13287,603,3,781.59,3,At Risk
13288,443,5,927.61,3,At Risk
13289,724,1,307.95,0,Lost/Churned
13290,438,1,208.63,0,Lost/Churned
13291,156,11,3270.79,3,At Risk
13292,39,5,994.51,1,Promising/New Active
13293,392,6,1192.94,3,At Risk
13294,190,3,1689.53,3,At Risk
13295,360,4,1101.97,3,At Risk
13296,137,6,792.51,3,At Risk
13297,8,7,4368.62,2,Champions
13298,1,1,360.0,1,Promising/New Active
13299,268,3,1218.7,3,At Risk
13300,169,3,1285.51,3,At Risk
13301,104,4,618.09,3,At Risk
13302,155,2,159.2,0,Lost/Churned
13303,400,1,61.72,0,Lost/Churned
13304,351,4,1217.99,3,At Risk
13305,4,16,3616.41,2,Champions
13306,430,1,53.65,0,Lost/Churned
13307,120,3,273.34,0,Lost/Churned
13308,23,4,1670.37,1,Promising/New Active
13309,7,6,1706.37,1,Promising/New Active
13310,28,5,1541.2,1,Promising/New Active
13311,4,2,598.57,1,Promising/New Active
13312,451,1,124.75,0,Lost/Churned
13313,22,12,3445.32,2,Champions
13314,2,3,775.94,1,Promising/New Active
13315,689,1,310.26,0,Lost/Churned
13316,37,10,12940.82,2,Champions
13317,66,19,6486.091,2,Champions
13318,1,3,640.76,1,Promising/New Active
13319,5,58,21323.22,2,Champions
13320,78,6,2211.6,3,At Risk
13321,72,2,567.36,1,Promising/New Active
13322,17,1,199.48,1,Promising/New Active
13323,3,5,787.85,1,Promising/New Active
13324,36,18,10513.47,2,Champions
13325,82,1,675.3,1,Promising/New Active
13326,432,1,281.76,0,Lost/Churned
13327,39,20,9134.48,2,Champions
13328,316,1,1308.48,0,Lost/Churned
13329,32,8,4808.77,2,Champions
13330,93,6,2796.1,3,At Risk
13331,402,1,262.4,0,Lost/Churned
13332,14,1,350.9,1,Promising/New Active
13333,411,3,1015.74,3,At Risk
13334,82,5,6201.8,3,At Risk
13336,77,1,795.12,1,Promising/New Active
13337,546,1,1575.26,0,Lost/Churned
13338,158,4,2445.62,3,At Risk
13339,201,1,860.12,0,Lost/Churned
13340,45,12,22100.56,2,Champions
13341,261,1,775.85,0,Lost/Churned
13343,178,1,353.43,0,Lost/Churned
13344,68,3,2511.69,3,At Risk
13345,288,1,389.5,0,Lost/Churned
13346,463,6,299.4,3,At Risk
13347,70,1,341.36,0,Lost/Churned
13348,64,1,233.76,0,Lost/Churned
13349,11,1,247.32,1,Promising/New Active
13350,16,2,979.12,1,Promising/New Active
13351,66,1,373.94,0,Lost/Churned
13352,60,1,397.98,1,Promising/New Active
13354,71,1,743.53,1,Promising/New Active
13355,122,1,674.7,0,Lost/Churned
13356,80,1,768.24,1,Promising/New Active
13357,257,5,3805.51,3,At Risk
13358,269,1,439.03,0,Lost/Churned
13359,64,2,1043.31,1,Promising/New Active
13360,432,4,1553.65,3,At Risk
13361,472,2,1450.5,3,At Risk
13362,9,7,5394.07,2,Champions
13363,18,3,1723.86,1,Promising/New Active
13364,71,1,134.95999999999998,0,Lost/Churned
13365,34,2,2225.37,1,Promising/New Active
13366,50,1,56.16,0,Lost/Churned
13367,432,1,510.2000000000001,0,Lost/Churned
13368,257,4,1121.5,3,At Risk
13369,366,1,308.28000000000003,0,Lost/Churned
13370,372,1,754.87,0,Lost/Churned
13371,505,2,2297.66,3,At Risk
13372,90,1,378.64,0,Lost/Churned
13373,61,6,7587.19,2,Champions
13374,415,2,422.8,0,Lost/Churned
13375,89,2,1792.23,3,At Risk
13376,99,3,1019.76,3,At Risk
13377,397,2,1552.88,3,At Risk
13379,26,3,572.56,1,Promising/New Active
13380,433,1,62.4,0,Lost/Churned
13381,32,12,8224.37,2,Champions
13382,281,5,1387.58,3,At Risk
13383,544,1,305.28000000000003,0,Lost/Churned
13384,31,11,6680.83,2,Champions
13385,330,1,534.57,0,Lost/Churned
13386,414,2,835.46,0,Lost/Churned
13387,417,1,186.94,0,Lost/Churned
13388,131,3,1185.65,3,At Risk
13389,11,3,797.96,1,Promising/New Active
13390,75,1,544.08,0,Lost/Churned
13391,204,1,59.8,0,Lost/Churned
13392,677,1,91.14,0,Lost/Churned
13393,584,4,1131.45,3,At Risk
13394,2,19,6621.7,2,Champions
13395,185,3,1180.23,3,At Risk
13396,29,2,1360.99,1,Promising/New Active
13397,73,10,3191.87,3,At Risk
13398,192,2,670.34,0,Lost/Churned
13399,464,3,275.4,0,Lost/Churned
13400,583,1,310.83,0,Lost/Churned
13402,127,4,1226.85,3,At Risk
13403,18,3,229.5,1,Promising/New Active
13404,1,2,252.49,1,Promising/New Active
13405,74,6,1213.811,3,At Risk
13406,427,2,568.92,0,Lost/Churned
13407,579,3,2244.7,3,At Risk
13408,2,106,50174.782,2,Champions
13410,24,9,2201.96,2,Champions
13411,107,1,213.55,0,Lost/Churned
13412,620,1,487.35,0,Lost/Churned
13413,640,6,429.44,3,At Risk
13414,134,6,2494.14,3,At Risk
13415,473,4,784.17,3,At Risk
13416,44,3,940.8,1,Promising/New Active
13417,5,6,1669.49,1,Promising/New Active
13418,12,31,11559.66,2,Champions
13419,64,1,221.06,0,Lost/Churned
13420,150,2,159.85,0,Lost/Churned
13421,40,8,4058.75,2,Champions
13422,64,1,2626.3,1,Promising/New Active
13423,429,1,217.03,0,Lost/Churned
13424,450,1,572.77,0,Lost/Churned
13425,108,5,3390.4300000000003,3,At Risk
13426,1,22,8167.38,2,Champions
13427,19,6,1006.53,1,Promising/New Active
13428,10,3,478.54,1,Promising/New Active
13429,11,4,1006.8,1,Promising/New Active
13430,19,2,679.45,1,Promising/New Active
13431,67,8,3316.24,3,At Risk
13432,571,2,439.1,0,Lost/Churned
13433,501,4,658.3199999999999,3,At Risk
13434,74,5,1666.86,3,At Risk
13435,5,9,4447.33,2,Champions
13436,2,1,196.89,1,Promising/New Active
13437,14,7,3408.06,2,Champions
13438,547,1,46.5,0,Lost/Churned
13439,255,3,986.61,3,At Risk
13440,423,7,1295.25,3,At Risk
13441,92,2,720.9,1,Promising/New Active
13442,667,3,419.87,0,Lost/Churned
13443,449,6,1273.16,3,At Risk
13444,374,2,619.08,0,Lost/Churned
13445,626,1,241.9,0,Lost/Churned
13446,430,11,3881.89,3,At Risk
13447,23,3,1129.14,1,Promising/New Active
13448,17,13,8745.93,2,Champions
13449,24,1,291.88,1,Promising/New Active
13450,27,13,4120.04,2,Champions
13451,26,11,7090.06,2,Champions
13452,259,3,729.8,3,At Risk
13453,166,3,781.6899999999999,3,At Risk
13454,641,1,219.87,0,Lost/Churned
13455,25,6,2212.99,1,Promising/New Active
13456,18,6,1766.72,1,Promising/New Active
13457,689,2,148.22,0,Lost/Churned
13458,7,16,11959.27,2,Champions
13459,625,2,1160.41,3,At Risk
13460,29,2,183.44,1,Promising/New Active
13461,39,6,4160.0,2,Champions
13462,253,5,1153.85,3,At Risk
13464,58,6,3097.64,3,At Risk
13465,446,2,931.12,3,At Risk
13466,184,5,1013.35,3,At Risk
13467,11,2,1071.91,1,Promising/New Active
13468,2,72,12793.28,2,Champions
13469,653,1,82.4,0,Lost/Churned
13470,99,2,165.0,0,Lost/Churned
13471,1,4,2501.84,1,Promising/New Active
13472,464,2,592.24,0,Lost/Churned
13473,61,8,2657.76,3,At Risk
13474,236,3,646.59,3,At Risk
13475,191,4,1431.78,3,At Risk
13476,179,5,2061.4700000000003,3,At Risk
13477,38,11,2819.17,2,Champions
13478,469,5,2215.78,3,At Risk
13479,201,4,851.37,3,At Risk
13480,417,2,627.82,0,Lost/Churned
13481,46,11,3830.84,2,Champions
13482,232,2,336.09,0,Lost/Churned
13483,66,1,140.34,0,Lost/Churned
13484,241,3,790.72,3,At Risk
13485,233,11,3019.2200000000003,3,At Risk
13486,78,3,1122.41,3,At Risk
13487,58,5,846.87,3,At Risk
13488,17,23,14205.96,2,Champions
13489,105,4,449.52,3,At Risk
13490,654,1,154.25,0,Lost/Churned
13491,52,27,4467.66,2,Champions
13492,136,3,1269.84,3,At Risk
13493,275,2,618.63,0,Lost/Churned
13494,312,1,316.26000000000005,0,Lost/Churned
13495,8,10,4863.31,2,Champions
13496,11,2,653.33,1,Promising/New Active
13497,283,6,1166.83,3,At Risk
13498,730,1,327.38,0,Lost/Churned
13499,18,5,1159.11,1,Promising/New Active
13500,23,4,1466.3,1,Promising/New Active
13501,288,3,2885.11,3,At Risk
13502,17,5,780.5,1,Promising/New Active
13503,71,6,1859.24,3,At Risk
13504,64,1,295.93,0,Lost/Churned
13505,73,4,4393.63,3,At Risk
13506,316,5,1338.08,3,At Risk
13507,3,4,2479.16,1,Promising/New Active
13508,244,2,287.05,0,Lost/Churned
13509,9,8,1114.72,1,Promising/New Active
13510,1,11,4558.29,2,Champions
13511,677,1,282.76,0,Lost/Churned
13512,261,4,713.39,3,At Risk
13513,127,3,824.59,3,At Risk
13514,74,4,815.9000000000001,3,At Risk
13515,73,6,1265.82,3,At Risk
13516,21,4,1685.26,1,Promising/New Active
13517,60,3,2128.42,3,At Risk
13518,86,1,627.16,0,Lost/Churned
13519,78,2,343.21,1,Promising/New Active
13520,59,11,6606.0,2,Champions
13521,1,3,1071.73,1,Promising/New Active
13522,30,1,125.8,1,Promising/New Active
13523,33,6,4534.57,2,Champions
13524,41,5,680.1800000000001,1,Promising/New Active
13525,15,2,628.78,1,Promising/New Active
13526,738,2,1182.0,3,At Risk
13527,34,12,4541.29,2,Champions
13529,79,2,307.76,0,Lost/Churned
13530,634,1,402.98,0,Lost/Churned
13531,205,6,1433.07,3,At Risk
13532,34,1,210.31,1,Promising/New Active
13533,183,3,269.09,0,Lost/Churned
13534,2,35,7720.9,2,Champions
13535,403,1,89.5,0,Lost/Churned
13536,1,7,3444.39,2,Champions
13537,426,2,717.85,0,Lost/Churned
13538,43,12,3103.13,2,Champions
13539,86,7,1569.36,3,At Risk
13540,467,3,632.39,3,At Risk
13541,427,2,785.25,0,Lost/Churned
13542,377,17,3959.49,3,At Risk
13543,634,2,1439.61,3,At Risk
13544,40,6,790.2,1,Promising/New Active
13545,391,2,364.93,0,Lost/Churned
13546,12,5,1086.24,1,Promising/New Active
13547,408,1,167.08,0,Lost/Churned
13548,96,3,901.44,3,At Risk
13549,26,8,1005.8,1,Promising/New Active
13550,383,1,342.55,0,Lost/Churned
13551,319,2,244.2,0,Lost/Churned
13552,66,22,6948.92,2,Champions
13553,675,1,499.6,0,Lost/Churned
13554,380,7,1629.35,3,At Risk
13555,74,13,8891.84,2,Champions
13556,429,2,200.82,0,Lost/Churned
13557,28,13,3032.26,2,Champions
13558,6,4,594.52,1,Promising/New Active
13559,513,2,990.0,3,At Risk
13560,7,1,171.42000000000002,1,Promising/New Active
13561,216,11,1803.4,3,At Risk
13562,82,8,4838.18,3,At Risk
13563,84,2,777.53,1,Promising/New Active
13564,144,37,16498.97,2,Champions
13565,19,3,414.8,1,Promising/New Active
13566,41,5,1688.6,3,At Risk
13567,428,4,1079.29,3,At Risk
13568,173,1,187.05,0,Lost/Churned
13569,17,4,726.54,1,Promising/New Active
13570,243,1,239.49,0,Lost/Churned
13571,13,26,4537.26,2,Champions
13572,206,1,1384.25,3,At Risk
13573,50,6,904.52,3,At Risk
13574,411,1,404.45,0,Lost/Churned
13575,23,5,732.0699999999999,1,Promising/New Active
13576,10,28,11202.59,2,Champions
13577,25,11,3489.28,2,Champions
13578,409,1,147.66,0,Lost/Churned
13579,15,5,1374.34,1,Promising/New Active
13580,406,1,107.75,0,Lost/Churned
13581,309,2,280.53000000000003,0,Lost/Churned
13582,390,2,241.68,0,Lost/Churned
13583,156,2,1445.031,3,At Risk
13584,307,3,385.7,0,Lost/Churned
13585,531,3,684.54,3,At Risk
13586,541,1,127.28,0,Lost/Churned
13587,64,4,1673.5,3,At Risk
13588,16,9,2478.95,2,Champions
13589,15,6,1120.74,1,Promising/New Active
13590,11,18,6336.04,2,Champions
13591,65,7,2093.94,3,At Risk
13592,36,4,247.96,1,Promising/New Active
13593,108,14,5493.29,2,Champions
13594,53,2,533.32,1,Promising/New Active
13595,517,3,784.48,3,At Risk
13596,6,2,664.11,1,Promising/New Active
13597,400,2,396.71,0,Lost/Churned
13598,47,5,761.96,1,Promising/New Active
13599,1,33,9811.04,2,Champions
13600,312,2,518.42,0,Lost/Churned
13601,45,4,1159.99,1,Promising/New Active
13602,65,4,1025.17,3,At Risk
13603,26,1,164.34,1,Promising/New Active
13604,659,1,717.62,0,Lost/Churned
13605,387,2,522.67,0,Lost/Churned
13606,29,3,276.75,1,Promising/New Active
13607,40,2,1075.81,1,Promising/New Active
13608,541,1,232.05,0,Lost/Churned
13609,593,1,167.35,0,Lost/Churned
13610,12,14,2103.71,2,Champions
13611,89,10,3297.9300000000003,3,At Risk
13612,633,1,818.29,0,Lost/Churned
13613,453,5,1039.85,3,At Risk
13614,24,6,2332.74,1,Promising/New Active
13615,319,8,6272.53,3,At Risk
13616,568,2,283.85,0,Lost/Churned
13617,40,8,1278.75,3,At Risk
13618,174,1,177.34,0,Lost/Churned
13619,545,2,224.94,0,Lost/Churned
13620,528,1,112.34,0,Lost/Churned
13621,117,1,213.85,0,Lost/Churned
13622,696,1,658.95,0,Lost/Churned
13623,31,10,2533.06,2,Champions
13624,388,1,462.08,0,Lost/Churned
13625,597,1,301.26,0,Lost/Churned
13626,253,2,707.04,0,Lost/Churned
13627,59,7,2245.9,3,At Risk
13628,676,1,310.14,0,Lost/Churned
13629,23,19,13370.86,2,Champions
13630,5,7,2031.78,2,Champions
13631,100,11,3070.42,3,At Risk
13632,25,8,3645.81,2,Champions
13634,33,16,5033.77,2,Champions
13635,68,4,2999.16,3,At Risk
13636,37,5,949.12,1,Promising/New Active
13637,52,3,804.3,1,Promising/New Active
13638,16,1,122.64,1,Promising/New Active
13639,74,2,1346.27,3,At Risk
13640,611,1,405.0,0,Lost/Churned
13641,641,5,1016.47,3,At Risk
13642,216,4,472.2,3,At Risk
13643,31,10,2156.77,2,Champions
13644,16,4,2624.26,1,Promising/New Active
13645,120,1,252.1,0,Lost/Churned
13646,400,2,326.25,0,Lost/Churned
13647,10,8,3041.68,2,Champions
13648,400,8,1764.02,3,At Risk
13649,257,6,1453.68,3,At Risk
13650,17,10,3288.0,2,Champions
13651,35,3,226.85,1,Promising/New Active
13652,46,5,2262.05,3,At Risk
13653,488,1,152.2,0,Lost/Churned
13654,43,11,6308.0,2,Champions
13655,114,6,2280.51,3,At Risk
13656,165,4,1078.85,3,At Risk
13657,11,2,382.14,1,Promising/New Active
13658,10,9,6025.5,2,Champions
13659,206,12,4884.68,3,At Risk
13660,400,1,306.64,0,Lost/Churned
13661,603,1,325.24,0,Lost/Churned
13662,86,11,2233.61,3,At Risk
13663,179,5,2047.51,3,At Risk
13665,386,3,1711.66,3,At Risk
13666,60,5,127.9,1,Promising/New Active
13667,149,1,299.05,0,Lost/Churned
13668,3,35,12948.48,2,Champions
13669,51,3,413.55,1,Promising/New Active
13670,75,1,349.7,0,Lost/Churned
13671,395,1,172.6,0,Lost/Churned
13672,301,3,419.92,0,Lost/Churned
13673,19,2,387.44,1,Promising/New Active
13674,433,1,240.68,0,Lost/Churned
13675,151,2,486.8200000000001,0,Lost/Churned
13676,539,2,243.9,0,Lost/Churned
13677,405,2,551.24,0,Lost/Churned
